year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5231742,ca,25,63692,white,black,the hertz corporation,16200,12500,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5210882,fl,42,41006,—,black,ars/avis budget group,17250,18000,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5210601,ca,37,61451,gray,black,dtg operations inc,13300,13000,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5205878,ca,29,66366,black,black,dtg operations inc,12700,12900,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em4e5229190,az,38,53166,red,black,the hertz corporation,15450,15700,Thu Jan 29 2015 03:30:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5210649,ca,27,63446,white,black,dtg operations inc,13050,13000,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5213314,ca,38,64196,blue,black,the hertz corporation,13000,12700,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em7e5317280,ca,19,15551,black,gray,enterprise vehicle exchange / tra / rental / tulsa,20900,14000,Tue Jan 20 2015 04:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5245619,az,36,56216,gray,black,the hertz corporation,15100,14200,Thu Feb 12 2015 03:30:00 GMT-0800 (PST),2015-02-12,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5262564,fl,22,26217,silver,black,florida auto financial group,19700,16400,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5231809,ca,36,61133,silver,black,the hertz corporation,16200,14100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5229418,ca,44,62328,gray,black,dtg operations inc,13200,13000,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5276475,ca,3,64379,red,black,the hertz corporation,11600,12200,Tue Jan 13 2015 12:30:00 GMT-0800 (PST),2015-01-13,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5219697,ca,29,69994,silver,black,dtg operations inc,11550,11600,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5229476,az,35,52021,white,black,the hertz corporation,12950,13100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5260229,ca,23,61647,gray,black,dtg operations inc,11850,11600,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5272339,ca,32,67171,white,black,dtg operations inc,11650,11500,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5276466,ca,41,60645,gray,black,dtg operations inc,11900,12400,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5276481,az,43,55952,gray,—,dtg operations inc,12050,13500,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,,1zvbp8em0d5280460,ga,38,55271,gray,gray,the hertz corporation,11950,13200,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),2015-01-13,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5234465,ca,27,67675,black,black,dtg operations inc,11650,11800,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5272303,ca,29,59271,blue,black,dtg operations inc,11950,12200,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5276373,ca,41,59278,white,black,dtg operations inc,11950,12600,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en3a5118746,ca,25,84430,black,black,stg auto group,8875,10300,Wed Jan 14 2015 04:00:00 GMT-0800 (PST),2015-01-14,1
2006,FORD,MUSTANG,GT Premium,Convertible,manual,1zvht85h765264042,ca,32,151253,gray,black,premium auto wholesale,4925,6500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2002,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a62y124701,ca,21,94899,red,red,premium auto wholesale,8875,7800,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5285864,nv,4,8231,red,black,remarketing by ge/certified fleet inc,22000,19250,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5238399,nv,37,42548,blue,black,ez rent a car/orlando,15450,14700,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5238414,nv,42,42486,red,black,ez rent a car/orlando,15450,14400,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5238384,nv,33,42384,gray,black,ez rent a car/orlando,15450,14400,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5295046,ca,2,12659,silver,black,midway hfc fleet,19050,13600,Tue Jan 20 2015 04:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5238375,nv,42,36480,white,black,ez rent a car/orlando,16150,14500,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5238388,nv,44,44516,black,black,ez rent a car/orlando,15250,14300,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvbp8ff5e5305046,tx,38,25235,—,black,budget rent a car/wichita,27500,25900,Thu Feb 19 2015 11:00:00 GMT-0800 (PST),2015-02-19,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5227279,nv,19,65950,black,black,dtg operations inc,11800,10200,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5222029,la,35,58294,red,black,the hertz corporation,12000,13500,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),2015-01-14,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8c5276400,il,35,30104,blue,gray,g h n leasing corporation,16850,14900,Thu Feb 19 2015 10:00:00 GMT-0800 (PST),2015-02-19,2
2004,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44654f192276,fl,19,62672,black,—,courtesy toyota of brandon,4900,3300,Thu Jan 15 2015 08:20:00 GMT-0800 (PST),2015-01-15,1
2004,FORD,MUSTANG,Premium,Convertible,,1fafp44674f239677,fl,2,87575,gray,gray,enterprise vehicle exchange / rental / tulsa,4050,2800,Fri Jan 16 2015 01:25:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227240,nv,41,56077,white,black,dtg operations inc,13900,13500,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5227203,ca,35,56585,gray,black,dtg operations inc,13850,13300,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5220010,nv,42,59703,white,black,dtg operations inc,13450,13100,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5245637,nv,42,46699,white,black,the hertz corporation,16100,15700,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5220016,nv,37,57736,silver,black,dtg operations inc,13700,13400,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5260190,ca,33,63752,black,black,dtg operations inc,11750,11000,Thu Jan 15 2015 04:30:00 GMT-0800 (PST),2015-01-15,1
1997,FORD,MUSTANG SVT COBRA,Base,Convertible,manual,1falp46vxvf164207,tx,38,63564,red,—,lone star liquidation/twisted performance,5050,3500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5220114,ga,47,33217,white,tan,ford-lincoln dealer program,16600,18800,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5302042,ga,48,30213,white,black,ars/enterprise,16950,17600,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8ffxe5272559,ga,36,25113,black,black,budget rac of atlanta,24500,25000,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),2015-02-10,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5237424,nc,23,56253,silver,black,dtg operations inc,14000,12701,Tue Mar 03 2015 01:15:00 GMT-0800 (PST),2015-03-03,3
2003,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44473f396235,ma,27,141781,yellow,black,metro chrysler jeep dodge,2025,1800,Tue Feb 10 2015 02:00:00 GMT-0800 (PST),2015-02-10,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5240952,tn,49,9921,—,beige,ford motor credit company llc,19600,24500,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),2015-01-22,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5227329,ga,33,60771,white,gray,dollar thrifty automotive group,13400,12500,Tue Feb 24 2015 01:30:00 GMT-0800 (PST),2015-02-24,2
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84nx55250691,az,36,39694,blue,beige,onesource/southwest remarketing,6975,7800,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),2015-01-15,1
2003,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44443f401116,il,21,115681,silver,beige,tdaf remarketing,2850,2300,Tue Feb 03 2015 02:00:00 GMT-0800 (PST),2015-02-03,2
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a93y104735,ga,41,10607,white,black,germain toyota of naples/germain scion of naples,17550,17200,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5213383,nv,37,56709,white,black,dtg operations inc,14250,13500,Fri Mar 06 2015 04:00:00 GMT-0800 (PST),2015-03-06,3
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5210641,ca,44,65030,gray,black,dtg operations inc,12800,12800,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5215677,nv,32,60745,red,gray,dtg operations inc,13350,13100,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5227194,nv,33,58447,gray,black,dtg operations inc,13600,13200,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5247997,tn,49,13873,—,tan,ford-lincoln dealer program,22100,23300,Thu Feb 05 2015 03:00:00 GMT-0800 (PST),2015-02-05,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5263616,tn,47,17778,—,gray,ford-lincoln dealer program,18600,18700,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5272046,tn,47,17428,—,black,ford-lincoln dealer program,18800,22100,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5213331,nv,42,57094,silver,black,dtg operations inc,13750,13300,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,GT,Convertible,,1zvbp8ff7e5307297,on,48,17245,black,black,ford motor company of canada  limited,28200,28700,Tue Jan 27 2015 02:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5220017,ca,43,66276,black,black,dtg operations inc,12650,12700,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5229432,nv,38,56288,silver,black,dtg operations inc,13850,13500,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5234136,ca,43,59255,gray,black,dtg operations inc,13550,13301,Tue Jan 27 2015 04:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5237296,ca,39,62972,silver,black,dtg operations inc,12050,12500,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5229853,ca,29,64491,black,black,dtg operations inc,11950,12000,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5272318,ca,27,56874,silver,black,dtg operations inc,12700,12100,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5202891,ca,45,56909,silver,black,the hertz corporation,12400,13900,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5272302,ca,36,58815,black,black,dtg operations inc,12300,12500,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6d5260231,ca,39,60351,white,black,dtg operations inc,12200,12400,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5272312,ca,35,59496,black,black,dtg operations inc,12250,13100,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5276335,nv,29,58710,black,black,dtg operations inc,13050,11900,Fri Feb 13 2015 04:00:00 GMT-0800 (PST),2015-02-13,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5236542,ca,21,65129,black,black,the hertz corporation,11100,10600,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5264964,ca,4,63228,gray,black,the hertz corporation,12050,12500,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxc5258707,tn,43,31663,—,tan,ford motor credit company llc,15900,17200,Wed Jan 28 2015 02:00:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em7e5238286,fl,43,38914,silver,gray,ez rent a car inc,15900,16000,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5238290,fl,35,35872,gray,black,ez rent a car inc,16300,15900,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5238338,fl,35,36353,gray,black,ez rent a car inc,16250,15700,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em8e5311956,qc,49,12871,red,black,ford motor company of canada,23400,25000,Tue Feb 03 2015 02:00:00 GMT-0800 (PST),2015-02-03,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5227099,il,38,59440,blue,black,dtg operations inc,13500,13200,Tue Jan 20 2015 02:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5238275,fl,41,37676,white,black,ez rent a car inc,16050,15800,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5264973,fl,39,28576,silver,black,avis corporation,20000,19500,Tue Feb 10 2015 01:30:00 GMT-0800 (PST),2015-02-10,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5265019,ca,41,58866,white,black,dtg operations inc,12550,12400,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2010,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8fh1a5130404,sc,21,119430,black,black,hendrick hyundai north,13600,12800,Tue Jan 20 2015 02:00:00 GMT-0800 (PST),2015-01-20,1
2008,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85hx85195298,tx,32,88724,black,gray,santander consumer,10000,10300,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n855253676,fl,3,171404,blue,gray,remarketing by ge/flagship credit acceptance,3375,3800,Tue Jan 20 2015 03:05:00 GMT-0800 (PST),2015-01-20,1
2004,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44634f230118,nv,28,134970,white,black,amigo auto sales,2400,2200,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2004,FORD,MUSTANG,GT Deluxe,Convertible,automatic,1fafp45x54f175310,pa,31,86838,white,gray,criswell isuzu trucks,5925,6100,Fri Jan 16 2015 01:30:00 GMT-0800 (PST),2015-01-16,1
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a13y107824,la,5,83947,off-white,black,meridian remarketing,10500,14500,Wed Jan 21 2015 03:00:00 GMT-0800 (PST),2015-01-21,1
1995,FORD,MUSTANG,GT,Convertible,manual,1falp45t6sf118322,wa,2,141829,green,beige,repo remarketing inc,1425,1000,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5263552,fl,39,30948,—,black,enterprise rent a car,17000,17500,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5238278,fl,38,35198,white,black,ez rent a car inc,16350,16000,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5275705,fl,42,32326,—,gray,enterprise rent a car,16850,17500,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5210645,ca,47,59323,white,black,dtg operations inc,13500,13200,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5292334,fl,2,18400,silver,—,enterprise vehicle exchange / tra / rental / tulsa,18350,10700,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5208520,md,39,64310,black,black,dtg operations inc,12900,13700,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5210893,fl,45,44525,white,tan,ars/avis budget group,16800,17800,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5210912,fl,42,42996,—,black,ars/avis budget group,16900,17900,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),2015-01-22,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5280299,fl,37,43195,blue,black,ez rent a car inc,13450,15000,Tue Feb 03 2015 01:00:00 GMT-0800 (PST),2015-02-03,2
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5227287,ca,41,77968,blue,black,dtg operations inc,11550,10800,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8c5276428,fl,25,62121,silver,black,dtg operations inc,11200,10700,Wed Jan 21 2015 01:10:00 GMT-0800 (PST),2015-01-21,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0c5225053,nv,41,78595,white,black,unique autos,9550,9900,Fri Jan 23 2015 03:45:00 GMT-0800 (PST),2015-01-23,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n095108131,tx,19,92679,red,gray,wells fargo dealer services,6925,7000,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3d5203954,la,19,59923,black,black,dollar thrifty auto group/faao,12500,12700,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2010,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvbp8fh8a5150567,nv,39,14792,black,black,ford-lincoln dealer program,20900,21500,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2006,FORD,MUSTANG,Premium,Convertible,automatic,1zvft84n565238277,fl,33,164608,blue,black,clermont nissan,2825,4300,Tue Jan 20 2015 10:00:00 GMT-0800 (PST),2015-01-20,1
2001,FORD,MUSTANG,GT Premium,Convertible,manual,1fafp45x11f161433,fl,19,98355,red,black,mercedes benz of fort myers,3750,2900,Tue Jan 20 2015 10:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5279103,fl,46,28818,red,black,enterprise veh exchange/rental,17150,18400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5280505,ga,39,64002,white,black,dollar thrifty automotive group,12300,13601,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5237255,ga,37,59297,blue,black,dollar thrifty automotive group,12250,13400,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4c5262431,ca,35,44821,blue,black,wells fargo dealer services,12750,12600,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2006,FORD,MUSTANG,Deluxe,Convertible,,1zvft84nx65156996,in,19,83021,black,gray,honor finance llc,6650,3900,Wed Feb 25 2015 05:30:00 GMT-0800 (PST),2015-02-25,2
2002,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44472f107238,ca,31,95803,red,black,jimmie johnson kearny mesa chevrolet,2225,4500,Tue Jan 20 2015 04:30:00 GMT-0800 (PST),2015-01-20,1
2000,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x8yf203798,ca,19,187926,silver,gray,800 loan mart,1475,1250,Thu Jan 22 2015 04:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5238359,fl,36,39610,blue,black,ez rent a car inc,15850,15400,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5298159,mo,46,8470,silver,black,ford motor credit company llc pd,20000,19300,Tue Feb 10 2015 05:30:00 GMT-0800 (PST),2015-02-10,2
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5208535,ca,35,64137,black,black,the hertz corporation,13000,12900,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5213384,ca,45,62726,white,black,the hertz corporation,13150,13000,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5205887,ca,35,62273,gray,black,the hertz corporation,13200,12900,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5272351,ca,37,66745,red,black,the hertz corporation,12000,11600,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5276398,ca,31,53526,gray,black,dtg operations inc,12850,12300,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n855215901,nc,2,101325,red,gray,hendrick fiat of concord,5450,6500,Wed Jan 21 2015 06:30:00 GMT-0800 (PST),2015-01-21,1
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n355215725,hi,21,121690,gray,gray,fiserv/us bank na,5475,500,Tue Mar 03 2015 16:00:00 GMT-0800 (PST),2015-03-03,3
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5224819,ca,43,35141,white,black,fleet link services inc,18150,16600,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5238280,fl,4,38007,silver,black,ez rent a car inc,16050,15800,Tue Jan 20 2015 01:00:00 GMT-0800 (PST),2015-01-20,1
