year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate,sale_date,sale_month
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5240403,fl,22,32393,silver,black,florida auto financial group,16050,15100,Tue Jan 06 2015 09:30:00 GMT-0800 (PST),2015-01-06,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5260148,la,35,55287,gray,black,dollar thrifty auto group/faao,12150,13700,Wed Jan 07 2015 10:00:00 GMT-0800 (PST),2015-01-07,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5272214,ca,2,15866,white,black,enterprise vehicle exchange / tra / rental / tulsa,18300,15500,Tue Jan 13 2015 12:00:00 GMT-0800 (PST),2015-01-13,1
1998,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x4wf210616,ca,25,101595,green,beige,aaero sweet company,2300,1800,Wed Jan 07 2015 11:30:00 GMT-0800 (PST),2015-01-07,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2c5259298,fl,34,50811,black,gray,gm financial,11850,12600,Wed Jan 14 2015 09:10:00 GMT-0800 (PST),2015-01-14,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en0a5124648,ca,33,78575,gray,black,premium auto wholesale,9325,9700,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n575273029,ca,26,110493,white,gray,800 loan mart,6375,5000,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n775278930,tx,35,138007,silver,—,santander consumer,5675,4500,Wed Jan 14 2015 02:00:00 GMT-0800 (PST),2015-01-14,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n065134398,ca,28,179005,red,brown,carrera enterprises,4400,3500,Wed Jan 07 2015 12:30:00 GMT-0800 (PST),2015-01-07,1
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvht85h155231763,ca,2,101441,blue,black,veros credit,7175,4500,Tue Jan 13 2015 04:00:00 GMT-0800 (PST),2015-01-13,1
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n655223348,va,28,120806,black,gray,blue ridge auto sale  llc,4600,5100,Wed Jan 07 2015 01:30:00 GMT-0800 (PST),2015-01-07,1
2004,FORD,MUSTANG,GT Deluxe,Convertible,manual,1fafp45x34f119723,ga,23,121790,red,black,tdaf remarketing,4075,5000,Tue Jan 06 2015 13:10:00 GMT-0800 (PST),2015-01-06,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a54y101798,tx,5,25463,silver,black,pm standley motorcars,15050,17500,Wed Jan 28 2015 02:20:00 GMT-0800 (PST),2015-01-28,1
2003,FORD,MUSTANG,Premium,Convertible,automatic,1fafp444x3f325711,ca,2,165586,red,beige,titlemax/garden grove ca1,1725,600,Wed Jan 14 2015 03:00:00 GMT-0800 (PST),2015-01-14,1
2002,FORD,MUSTANG,GT Deluxe,Convertible,automatic,1fafp45x52f194985,tx,19,127364,white,tan,huffines chrysler jeep dodge lewisville,2250,2100,Thu Jan 08 2015 11:00:00 GMT-0800 (PST),2015-01-08,1
2002,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44442f110274,ca,21,153435,black,black,california auto exchange,1900,1200,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2002,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a82y109648,ca,24,102108,black,black,premium auto wholesale,8975,7300,Thu Jan 29 2015 04:00:00 GMT-0800 (PST),2015-01-29,1
2001,FORD,MUSTANG,Deluxe,Convertible,,1fafp44471f136057,ca,32,136820,green,tan,walters auto sales/service inc,1875,2350,Tue Jan 06 2015 12:30:00 GMT-0800 (PST),2015-01-06,1
2014,FORD,MUSTANG,V6,Convertible,,1zvbp8em0e5300157,az,1,16664,silver,black,enterprise vehicle exchange / tra / rental / tulsa,17950,12200,Wed Jan 07 2015 11:00:00 GMT-0800 (PST),2015-01-07,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5238281,fl,29,37562,silver,black,ez rent a car inc,16300,15900,Tue Jan 27 2015 01:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5292259,tx,45,21214,—,gray,ars/enterprise,20600,20200,Thu Jan 08 2015 10:30:00 GMT-0800 (PST),2015-01-08,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5279066,fl,41,20492,red,tan,enterprise veh exchange/rental,20700,20000,Fri Jan 09 2015 09:20:00 GMT-0800 (PST),2015-01-09,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5272243,tx,43,57855,gray,black,dtg operations inc,11850,13500,Wed Jan 07 2015 10:05:00 GMT-0800 (PST),2015-01-07,1
2012,FORD,MUSTANG,V6,Convertible,manual,1zvbp8em7c5270099,ca,45,19817,red,black,ford motor credit company llc pd,14850,13700,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6c5207382,ca,33,56469,blue,black,onemain rem/casey's car inc,11400,10800,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxc5286541,ca,21,63214,silver,black,the hertz corporation,10900,8800,Tue Jan 13 2015 12:30:00 GMT-0800 (PST),2015-01-13,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n195125567,in,46,63320,white,tan,john jones chevrolet buick of scottsburg inc,7350,9600,Thu Jan 08 2015 10:10:00 GMT-0800 (PST),2015-01-08,1
2009,FORD,MUSTANG,GT Premium,Convertible,manual,1zvht85h395117754,ga,21,94319,black,black,onesource/savannah toyota scion,11150,9800,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),2015-01-15,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a74y106274,fl,47,94084,red,tan,andrew thomas motorcars,8825,11100,Thu Jan 08 2015 01:45:00 GMT-0800 (PST),2015-01-08,1
2003,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44453f333702,nc,28,122354,black,gray,crossroads ford inc,2700,3000,Mon Jan 12 2015 09:00:00 GMT-0800 (PST),2015-01-12,1
1998,FORD,MUSTANG,Base,Convertible,automatic,1fafp4443wf215863,tn,32,236955,blue,gray,lance cunningham ford,375,800,Tue Jan 13 2015 10:30:00 GMT-0800 (PST),2015-01-13,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5227228,nv,34,61055,white,gray,dtg operations inc,13300,13000,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5234142,nv,31,62234,white,black,dtg operations inc,13200,12900,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5319212,fl,28,857,silver,gray,ford motor credit company llc,20300,20300,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),2015-01-16,1
2013,FORD,MUSTANG,GT Premium,Convertible,manual,1zvbp8ff5d5270233,ca,29,12726,blue,brown,ford motor credit company llc pd,24100,22700,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5234467,nv,29,63566,red,black,dtg operations inc,11950,11600,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5270028,nv,35,32952,gray,black,enterprise veh exchange/rental,15150,17300,Fri Jan 09 2015 12:00:00 GMT-0800 (PST),2015-01-09,1
2010,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvbp8fhxa5124374,tx,43,67927,black,black,credit union of texas,15700,15500,Tue Jan 13 2015 10:30:00 GMT-0800 (PST),2015-01-13,1
2007,FORD,MUSTANG,Premium,Convertible,automatic,1zvft84nx75210895,ga,19,171097,red,black,nalley bmw,3825,4100,Tue Jan 13 2015 13:00:00 GMT-0800 (PST),2015-01-13,1
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvft85hx55175555,ca,19,105662,silver,black,gosch ford,6800,4500,Thu Jan 15 2015 04:00:00 GMT-0800 (PST),2015-01-15,1
2004,FORD,MUSTANG,GT Deluxe,Convertible,automatic,1fafp45x24f199368,ga,27,145490,red,black,sunrise acceptance inc,3125,3000,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),2015-01-13,1
2004,FORD,MUSTANG,Premium,Convertible,,1fafp44604f179662,tx,2,137793,red,—,titlemax/austin tx15,2375,1200,Tue Jan 13 2015 03:00:00 GMT-0800 (PST),2015-01-13,1
2003,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a93y112947,nc,43,27744,red,red,hendrick dodge,15850,16400,Mon Jan 19 2015 01:30:00 GMT-0800 (PST),2015-01-19,1
1999,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x7xf170288,nc,25,129087,red,tan,fleet lease remarketing,2350,3500,Mon Jan 26 2015 01:30:00 GMT-0800 (PST),2015-01-26,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5328545,ca,2,5508,blue,black,enterprise vehicle exchange / tra / rental / tulsa,23000,14250,Tue Jan 27 2015 04:00:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227092,nv,36,59004,red,black,dtg operations inc,13550,13100,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5293258,ca,2,26237,white,black,enterprise vehicle exchange / tra / rental / tulsa,16900,11900,Thu Jan 08 2015 04:00:00 GMT-0800 (PST),2015-01-08,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5217757,nv,3,62526,blue,black,dtg operations inc,13150,12901,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,GT,Convertible,,1zvbp8ff4e5314367,qc,48,14685,white,black,ford motor company of canada,28900,29000,Tue Jan 20 2015 02:00:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5234476,nv,32,61745,black,black,dtg operations inc,12050,11600,Fri Jan 16 2015 04:00:00 GMT-0800 (PST),2015-01-16,1
2004,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44654f240455,fl,19,118441,white,black,plus auto sales corp,2125,2500,Fri Jan 09 2015 09:20:00 GMT-0800 (PST),2015-01-09,1
2004,FORD,MUSTANG,Premium,Convertible,,1fafp44644f154828,az,19,96495,silver,gray,remarketing by ge/america first credit union,3225,3000,Thu Jan 15 2015 03:00:00 GMT-0800 (PST),2015-01-15,1
2001,FORD,MUSTANG,GT Premium,Convertible,,1fafp45x51f182611,ca,19,105387,black,gray,arrowhead auto group inc,4000,3200,Thu Jan 08 2015 12:00:00 GMT-0800 (PST),2015-01-08,1
2011,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8b5116239,nj,38,82182,silver,black,holman automotive grp inc,10850,9500,Wed Jan 14 2015 01:30:00 GMT-0800 (PST),2015-01-14,1
2007,FORD,MUSTANG,Premium,Convertible,automatic,1zvft84n175279152,tx,21,104763,red,black,jpmorgan chase bank n.a.,6650,4300,Wed Jan 28 2015 02:15:00 GMT-0800 (PST),2015-01-28,1
2005,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n355178210,ut,19,80511,red,gray,capital one auto finance,5900,4100,Wed Jan 14 2015 03:30:00 GMT-0800 (PST),2015-01-14,1
2004,FORD,THUNDERBIRD,Premium,Convertible,automatic,1fahp60a34y104344,ca,3,100327,black,black,remarketing by ge/southern california financial,7975,8500,Tue Jan 27 2015 04:00:00 GMT-0800 (PST),2015-01-27,1
2002,FORD,THUNDERBIRD,Deluxe,Convertible,automatic,1fahp60a72y129857,pa,42,164942,blue,blue,car sense incorporated,7375,6600,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),2015-01-13,1
2001,FORD,MUSTANG,SVT Cobra,Convertible,manual,1fafp46vx1f250754,ga,19,150668,burgundy,black,tdaf remarketing,3975,3400,Tue Jan 27 2015 05:10:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5314323,mo,5,5170,red,—,ford motor credit company,20300,19500,Tue Jan 27 2015 05:30:00 GMT-0800 (PST),2015-01-27,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5208544,ca,39,60919,gray,black,dtg operations inc,13300,13200,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5234118,ca,36,61908,gray,gray,the hertz corporation,13250,13100,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5213368,ca,42,60687,gray,black,dtg operations inc,13350,13200,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5236519,nv,4,44260,white,black,avis corporation,16750,17700,Fri Jan 23 2015 04:00:00 GMT-0800 (PST),2015-01-23,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5227192,ca,36,54238,gray,black,dtg operations inc,14100,13600,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5210910,fl,42,42422,—,black,ars/avis budget group,17000,17900,Thu Jan 22 2015 01:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5213366,ca,37,57264,gray,black,dtg operations inc,13750,13200,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5217779,ca,34,56444,black,black,dtg operations inc,13850,13400,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,GT,Convertible,automatic,1zvbp8ff7e5307154,tx,44,28551,—,black,budget rac of memphis,24300,24300,Thu Jan 15 2015 02:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227139,wa,35,56765,gray,black,the hertz corporation,13850,13300,Wed Jan 14 2015 05:10:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5217769,ca,37,58741,silver,black,dtg operations inc,13550,13300,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5210630,ca,39,61687,red,gray,the hertz corporation,13250,13000,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2e5217765,ca,39,56709,silver,black,dtg operations inc,13800,13400,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5227152,ca,29,58113,black,black,dtg operations inc,13750,13000,Wed Jan 28 2015 04:30:00 GMT-0800 (PST),2015-01-28,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5229479,ca,39,58772,blue,black,the hertz corporation,13600,13600,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5322765,tx,43,15453,red,beige,avis budget group,18900,18500,Wed Jan 21 2015 01:30:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5264390,fl,35,26570,red,tan,enterprise vehicle exchange/ars/coconut creek,17300,19700,Fri Jan 16 2015 01:00:00 GMT-0800 (PST),2015-01-16,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5227226,ca,35,63631,white,black,the hertz corporation,13050,13400,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5261366,tn,49,28225,burgundy,black,ars/enterprise,19500,19200,Wed Jan 14 2015 10:00:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5205873,ca,35,58342,blue,black,dtg operations inc,13600,13300,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9d5239499,fl,42,39282,white,gray,avis corporation,14200,16700,Tue Jan 27 2015 01:30:00 GMT-0800 (PST),2015-01-27,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5d5276436,ca,39,61588,gray,black,dtg operations inc,11900,11100,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5236564,wa,31,62691,green,black,the hertz corporation,11550,11600,Wed Jan 14 2015 05:10:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4d5276413,ca,28,63140,red,black,dtg operations inc,11850,10600,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5234474,tn,36,65614,—,black,dtg operations inc,11750,12800,Wed Jan 14 2015 02:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em2d5260145,ca,37,55584,gray,black,dtg operations inc,12100,11700,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5231749,fl,26,17520,—,black,ford motor credit company llc pd,16450,14900,Thu Jan 29 2015 01:00:00 GMT-0800 (PST),2015-01-29,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8d5237436,ma,37,63440,gray,black,dtg operations inc,12000,12900,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5260173,ca,28,54590,white,black,dtg operations inc,12150,11000,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5260184,ma,44,54062,black,black,dtg operations inc,12550,13200,Tue Jan 20 2015 01:30:00 GMT-0800 (PST),2015-01-20,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxd5260166,ca,39,62644,gray,gray,the hertz corporation,11850,12700,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7d5241977,ca,38,57570,white,black,dtg operations inc,12050,11800,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0d5270057,ca,25,57933,red,black,dtg operations inc,12650,11300,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2013,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1d5276367,ca,34,61735,blue,black,dtg operations inc,12100,11700,Wed Jan 21 2015 04:30:00 GMT-0800 (PST),2015-01-21,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9c5282626,ga,32,61417,blue,black,wells fargo dealer services,10950,13100,Thu Jan 15 2015 02:00:00 GMT-0800 (PST),2015-01-15,1
2012,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1c5279641,ca,41,62487,blue,black,the hertz corporation,11100,11100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2010,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8en5a5181427,oh,34,69607,black,black,wholesale inc # 2,9775,11100,Tue Jan 13 2015 09:30:00 GMT-0800 (PST),2015-01-13,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84n295112858,fl,36,87345,white,tan,santander consumer,7100,7800,Thu Jan 15 2015 01:35:00 GMT-0800 (PST),2015-01-15,1
2009,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvht84nx95137667,ca,25,77640,silver,gray,ideal transportation,7150,7700,Wed Jan 14 2015 04:15:00 GMT-0800 (PST),2015-01-14,1
2007,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n775279107,tx,27,124651,red,black,usaa financial,5650,6900,Tue Jan 20 2015 16:00:00 GMT-0800 (PST),2015-01-20,1
2006,FORD,MUSTANG,Deluxe,Convertible,automatic,1zvft84n465108989,ga,19,128263,white,beige,enterprise veh exchange/rental,5175,4200,Tue Jan 13 2015 13:10:00 GMT-0800 (PST),2015-01-13,1
2005,FORD,MUSTANG,GT Premium,Convertible,automatic,1zvft85h155180823,ny,29,102099,silver,gray,credit acceptance corp/vrs/southfield,7175,6100,Thu Jan 22 2015 01:15:00 GMT-0800 (PST),2015-01-22,1
2004,FORD,MUSTANG,Deluxe,Convertible,automatic,1fafp44644f137897,nc,28,122783,black,black,honda cars of rock hill,2800,4300,Wed Jan 14 2015 06:30:00 GMT-0800 (PST),2015-01-14,1
2004,FORD,MUSTANG,GT Deluxe,Convertible,manual,1fafp45x04f190233,ca,28,90747,black,black,century dealer services corp,5750,5300,Wed Jan 14 2015 04:30:00 GMT-0800 (PST),2015-01-14,1
2004,FORD,MUSTANG,Premium,Convertible,automatic,1fafp44624f179243,ca,2,143983,black,black,tradewinds remarketing,1850,2400,Tue Jan 13 2015 12:00:00 GMT-0800 (PST),2015-01-13,1
2002,FORD,MUSTANG,GT Deluxe,Convertible,manual,1fafp45xx2f120168,nc,19,122472,blue,gray,coastal union remarketing,2500,3500,Mon Jan 19 2015 01:30:00 GMT-0800 (PST),2015-01-19,1
1999,FORD,MUSTANG,GT,Convertible,automatic,1fafp45x8xf146596,ca,19,169880,white,black,worthington ford,1300,1750,Wed Jan 14 2015 04:00:00 GMT-0800 (PST),2015-01-14,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5213326,ca,38,61175,silver,black,dtg operations inc,13300,13000,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5213365,ca,42,61409,gray,black,dtg operations inc,13300,13400,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5217783,az,39,52487,red,black,dtg operations inc,14300,14100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5227175,ca,44,60721,red,black,dtg operations inc,13300,13200,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5219993,az,36,51979,red,black,dtg operations inc,14350,14100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em8e5210612,az,43,59175,black,black,dtg operations inc,13550,13300,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5227142,az,38,51445,black,black,dtg operations inc,14450,14600,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5210634,ca,41,61317,gray,black,dtg operations inc,13300,13100,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5322965,fl,47,17960,—,gray,avis budget group,18600,19900,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8emxe5300120,ca,2,26632,black,black,enterprise vehicle exchange / tra / rental / tulsa,17200,14100,Tue Jan 13 2015 12:00:00 GMT-0800 (PST),2015-01-13,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5323020,tn,46,14663,—,black,avis budget group,19050,18900,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em9e5323209,fl,42,11964,white,gray,avis budget group,19300,20900,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5208549,ca,43,60156,white,blue,dtg operations inc,13450,13000,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em7e5323029,tn,49,13971,black,black,avis budget group,19100,22300,Thu Jan 22 2015 03:00:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5322857,fl,5,12301,black,black,avis budget group,19300,20600,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5227168,ca,36,59950,red,black,dtg operations inc,13450,13400,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5322846,fl,49,13097,black,black,avis budget group,19200,20500,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em3e5322962,fl,49,18264,black,black,avis budget group,18550,20500,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em1e5205896,ca,25,64316,blue,black,dtg operations inc,12950,12000,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5213385,ca,39,61789,white,black,dtg operations inc,13250,13800,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5322728,fl,42,11664,—,black,avis budget group,21800,21900,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em4e5229187,az,35,55344,white,black,the hertz corporation,16200,16300,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em6e5323183,fl,47,12899,white,gray,avis budget group,21700,22900,Wed Jan 21 2015 02:00:00 GMT-0800 (PST),2015-01-21,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em0e5213388,ca,35,61506,white,black,dtg operations inc,13250,13100,Thu Jan 22 2015 03:30:00 GMT-0800 (PST),2015-01-22,1
2014,FORD,MUSTANG,V6,Convertible,automatic,1zvbp8em5e5231742,ca,25,63692,white,black,the hertz corporation,16200,12500,Thu Jan 15 2015 03:30:00 GMT-0800 (PST),2015-01-15,1
